Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker,Company Name,Industry,Sector,CEO,Headquarters,Website,Current Price,Open Price,Market Cap,P/E Ratio,EPS,Dividend Yield,52-Week High,52-Week Low
2000-05-23 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-05-24 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-05-25 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-05-26 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-05-29 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-05-30 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-05-31 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-01 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-02 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-05 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-06 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-07 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-08 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-09 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-12 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-13 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-14 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-15 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-16 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-19 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-20 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-21 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-22 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-23 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-26 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-27 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-28 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-29 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
2000-06-30 00:00:00+05:30,1.635598063468933,991.25,974.75,1.635598063468933,5424437,0.0,0.0,AXISBANK.BO,Axis Bank Limited,Banks - Regional,Financial Services,Mr. Amitabh  Chaudhry,"Mumbai, India",https://www.axisbank.com,985.0,985.0,3049392439296,10.876767,90.56,0.001,1339.55,934.0
